"","X.1","date","X","dfc","hp","dfc_bin","hp_bin","dfc_bin_med","hp_bin_med","dfc_na","dfc_na_bin_arg","di","cow","period","treat","herd","diff_calv","DIM","WIM","calendar_day","calendar_week","wean","weanspot","heat","sexcalf","lactnr","lactation","contacttime","contactbouts","contact_meantimeBout","calfcontacttries","bedding","healthstate","milkingstart_mo","milkingend_mo","milkingstart_ev","milkingend_ev","milkingstart","milkingend","milkingduration_mo","milkingduration_ev","in_calvingpen","calvingpen_out","pasture","dayclass"
"5712",5712,"2022-01-13",2,1,0.231278551122325,1,1,1,1,1,1,0.21946061249698,12112,2,2,1,62,63,10,24,4,2,NA,0,"m",3,2,NA,NA,NA,NA,1,0,-6.14285000165304,5.28571666876475,-2.57143332958221,7.71428333123525,8.71428333123525,13,11.4285666704178,10.2857166608175,0,57,0,1
"5713",5713,"2022-01-14",3,1,0.254235448881826,1,1,1,1,1,1,0.112773130973575,12112,2,2,1,63,64,10,25,4,2,NA,0,"m",3,2,NA,NA,NA,NA,0,0,-7.28571666876475,-37.142850001653,5.85714999834696,-5.85714999834696,13.1428666671117,43,-29.8571333328883,-11.7142999966939,0,58,0,0
"5714",5714,"2022-01-15",4,1,0.22642071408727,1,1,1,1,1,1,0.0920767845050037,12112,2,2,1,64,65,10,26,4,2,NA,0,"m",3,2,NA,NA,NA,NA,0,0,-5.14285000165304,-15,-0.28571666876475,41.2857166687647,5.42856667041779,56.2857166687647,-9.85714999834696,41.5714333375295,0,59,0,0
"5715",5715,"2022-01-16",5,1,0.195085208299289,1,1,1,0,1,1,0.334273624823695,12112,2,2,1,65,66,10,27,4,2,NA,0,"m",3,2,NA,NA,NA,NA,0,0,-9,-37.2857166687647,1,45.142850001653,10,82.4285666704178,-28.2857166687648,44.142850001653,0,60,0,0
"5716",5716,"2022-01-17",6,1,0.295706187089198,1,1,1,1,1,1,0.188857938718663,12112,2,2,1,66,67,10,28,5,2,NA,0,"m",3,2,NA,NA,NA,NA,1,0,18.7142833312353,15.7142833312352,-0.142850001653035,-8.14285000165304,18.8571333328883,23.8571333328883,-3,-8,0,61,0,1
"5717",5717,"2022-01-18",7,1,0.208146608138317,1,1,1,0,1,1,0.00882453591243907,12112,2,2,1,67,68,10,29,5,2,NA,0,"m",3,2,NA,NA,NA,NA,0,0,-6.57143332958221,12.857149998347,-3.57143332958221,-11,10.1428666591644,23.857149998347,19.4285833279292,-7.42856667041778,0,62,0,0
"5718",5718,"2022-01-19",8,1,0.272768201766325,1,1,1,1,1,1,0.269672595921625,12112,2,2,1,68,69,10,30,5,2,NA,0,"m",3,2,NA,NA,NA,NA,0,0,-6.85714999834696,74.4285666704178,-3,-23.4285666704178,9.85714999834697,97.8571333408356,81.2857166687648,-20.4285666704178,0,63,0,0
"5719",5719,"2022-01-20",9,1,0.220270567425005,1,1,1,1,1,1,0.110119315961891,12112,2,2,1,69,70,11,31,5,2,NA,0,"m",3,2,NA,NA,NA,NA,1,0,6.14285000165304,29.5714333295822,-2.57143332958221,-20.2857166687647,8.71428333123525,49.857149998347,23.4285833279292,-17.7142833391825,0,64,0,1
"5720",5720,"2022-01-21",10,1,0.226110276307466,1,1,1,1,1,1,0.223343766784583,12112,2,2,1,70,71,11,32,5,2,NA,0,"m",3,2,NA,NA,NA,NA,0,0,6.85714999834696,-7.57143332958221,-4,-23.5714333295822,10.857149998347,31.1428666591644,-14.4285833279292,-19.5714333295822,0,65,0,0
"5721",5721,"2022-01-22",11,1,0.23546151395187,1,1,1,1,1,1,0.380154891380323,12112,2,2,1,71,72,11,33,5,2,NA,0,"m",3,2,NA,NA,NA,NA,0,0,5.28571666876475,-44.5714333295822,-8.66666666666667,-31,13.9523833354314,75.5714333295822,-49.857149998347,-22.3333333333333,0,66,0,0
"5722",5722,"2022-01-23",12,1,0.257167414496732,1,1,1,1,1,1,0.02133373116515,12112,2,2,1,72,73,11,34,5,2,NA,0,"m",3,2,NA,NA,NA,NA,0,0,6.57143332958221,-42.2857166687647,-5.5,-5.42856667041779,12.0714333295822,47.7142833391825,-48.857149998347,0.07143332958222,0,67,0,0
"5723",5723,"2022-01-24",13,1,0.25318437811072,1,1,1,1,1,1,0.0932990390270068,12112,2,2,1,73,74,11,35,6,2,NA,0,"m",3,2,NA,NA,NA,NA,0,0,-2.85714999834696,-1.85714999834696,2.16666666666667,29.5714333295822,5.02381666501363,31.4285833279292,1,27.4047666629155,0,68,0,0
"5724",5724,"2022-01-25",14,1,0.161094903293646,1,0,1,0,1,1,0.0725026010860425,12112,2,2,1,74,75,11,36,6,2,NA,0,"m",3,2,NA,NA,NA,NA,0,0,-5.57143332958221,7,1.66666666666667,14.2857166687648,7.23809999624888,21.2857166687647,12.5714333295822,12.6190500020981,0,69,0,0
"5725",5725,"2022-01-26",15,1,0.154954757513873,1,0,1,0,1,1,0.00148278664623449,12112,2,2,1,75,76,11,37,6,2,NA,0,"m",3,2,NA,NA,NA,NA,0,0,-8.14285000165304,14.857149998347,5.83333333333333,16,13.9761833349864,30.857149998347,23,10.1666666666667,0,70,0,0
"5726",5726,"2022-01-27",16,1,0.125906469341256,1,0,1,0,1,1,0.0506164705882353,12112,2,2,1,76,77,12,38,6,2,NA,0,"m",3,2,NA,NA,NA,NA,0,0,-7.42856667041779,-2.57143332958221,NA,1,NA,3.57143332958221,4.85713334083556,NA,0,71,0,0
"5727",5727,"2022-01-28",17,1,0.123659767894707,1,0,1,0,1,1,-0.0289692565361796,12112,2,2,1,77,78,12,39,6,2,NA,0,"m",3,2,NA,NA,NA,NA,0,0,-7,-25.857149998347,8.14285000165304,29.5714333295822,15.142850001653,55.4285833279292,-18.857149998347,21.4285833279292,0,72,0,0
"5728",5728,"2022-01-29",18,1,0.122748766835413,1,0,1,0,1,1,-0.278266818700114,12112,2,2,1,78,79,12,40,6,2,NA,0,"m",3,2,NA,NA,NA,NA,1,0,-9,-59,1.57143332958221,-17.2857166687647,10.5714333295822,76.2857166687647,-50,-18.857149998347,0,73,0,1
"5729",5729,"2022-01-30",19,1,0.1011907788368,1,0,1,0,1,1,-0.166283235904205,12112,2,2,1,79,80,12,41,6,2,NA,0,"m",3,2,NA,NA,NA,NA,0,0,23.857149998347,-5.71428333123525,2.85714999834696,-23.142850001653,26.7142999966939,28.8571333328883,-29.5714333295822,-26,0,74,0,0
"5730",5730,"2022-01-31",20,1,0.098814524083566,1,0,1,0,1,1,0.195528446066983,12112,2,2,1,80,81,12,42,7,2,NA,0,"m",3,2,NA,NA,NA,NA,1,0,11,8,-0.428566670417786,12.857149998347,11.4285666704178,20.857149998347,-3,13.2857166687648,0,75,0,1
"5731",5731,"2022-02-01",21,1,0.068368134471765,1,0,1,0,1,1,0.274949574013306,12112,2,2,1,81,82,12,43,7,2,NA,0,"m",3,2,NA,NA,NA,NA,0,0,4.57143332958221,2.57143332958221,0,-24.142850001653,4.57143332958221,26.7142833312352,-2,-24.142850001653,0,76,0,0
"5747",5747,"2022-02-09",2,1,0.0869626625808027,1,1,1,1,1,1,-0.0829851642440769,12116,2,1,1,58,59,9,51,8,0,NA,0,"m",3,2,NA,NA,NA,NA,0,0,-5.57143332958221,-20.857149998347,-6.71428333123525,-10.5714333295822,12.2857166608175,31.4285833279292,-15.2857166687648,-3.85714999834696,0,56,0,0
"5748",5748,"2022-02-10",3,1,0.161461754433148,1,1,1,1,1,1,-0.00845143674424648,12116,2,1,1,59,60,9,52,8,0,NA,0,"m",3,2,NA,NA,NA,NA,1,0,-5.57143332958221,-6,6,16.5714333295822,11.5714333295822,22.5714333295822,-0.42856667041778,10.5714333295822,0,57,0,1
"5749",5749,"2022-02-11",4,NA,0,NA,0,0,0,0,0,-0.0749281273988892,12116,2,1,1,60,61,9,53,8,0,NA,0,"m",3,2,NA,NA,NA,NA,0,0,-4.28571666876475,3.14285000165304,-4.42856667041779,0.142850001653035,8.71428333918254,3.28570000330607,7.42856667041778,4.57141667207082,0,58,0,0
"5750",5750,"2022-02-12",5,1,0.100777949946368,1,1,1,1,1,1,-0.223437167890797,12116,2,1,1,61,62,9,54,8,0,NA,0,"m",3,2,NA,NA,NA,NA,0,0,-2.28571666876475,-39.857149998347,0.71428333123525,-3.42856667041779,3,43.2857166687647,-37.5714333295822,-4.14285000165304,0,59,0,0
"5751",5751,"2022-02-13",6,1,0.125897312430735,1,1,1,1,1,1,-0.0478955007256894,12116,2,1,1,62,63,10,55,8,0,NA,0,"m",3,2,NA,NA,NA,NA,0,0,-3.71428333123525,-47.857149998347,14.2857166687648,1.71428333123525,18,49.5714333295822,-44.1428666671117,-12.5714333375295,0,60,0,0
"5752",5752,"2022-02-14",7,0.802758659676596,0.317256979509303,0,1,0,1,0.802758659676596,0,0.303566145513302,12116,2,1,1,63,64,10,56,9,0,NA,0,"m",3,2,NA,NA,NA,NA,1,0,11.5714333295822,-3.14285000165304,1.71428333123525,22.5714333295822,13.2857166608175,25.7142833312352,-14.7142833312352,20.857149998347,0,61,0,1
"5753",5753,"2022-02-15",8,0.464708974809563,0.0788413684722675,0,1,0,0,0.464708974809563,0,-0.0956675595311232,12116,2,1,1,64,65,10,57,9,0,NA,0,"m",3,2,NA,NA,NA,NA,0,0,11,8.42856667041779,1.57143332958221,-35.142850001653,12.5714333295822,43.5714166720708,-2.57143332958222,-36.7142833312352,0,62,0,0
"5754",5754,"2022-02-16",9,0.493163792003808,0.092921824854927,0,1,0,1,0.493163792003808,0,-0.214810924369748,12116,2,1,1,65,66,10,58,9,0,NA,0,"m",3,2,NA,NA,NA,NA,0,0,-0.71428333123525,16.7142833312353,-0.71428333123525,-21.7142833312353,1.4285666624705,38.4285666624705,17.4285666624705,-21,0,63,0,0
"5755",5755,"2022-02-17",10,NA,0,NA,0,0,0,0,0,-0.188707280832095,12116,2,1,1,66,67,10,59,9,0,NA,0,"m",3,2,NA,NA,NA,NA,1,0,3.85714999834696,27.2857166687647,-1.42856667041779,-2.42856667041779,5.28571666876475,29.7142833391825,23.4285666704178,-1,0,64,0,1
"5756",5756,"2022-02-18",11,0.50627130457467,0.0827081454648693,0,1,0,1,0.50627130457467,0,0.215713829447461,12116,2,1,1,67,68,10,60,9,0,NA,0,"m",3,2,NA,NA,NA,NA,0,0,0.28571666876475,12.857149998347,-3.85714999834696,-9,4.14286666711171,21.857149998347,12.5714333295822,-5.14285000165304,0,65,0,0
"5757",5757,"2022-02-19",12,1,0.0958038239108661,1,1,1,1,1,1,0.326768128916741,12116,2,1,1,68,69,10,61,9,0,NA,0,"m",3,2,NA,NA,NA,NA,0,0,-0.428566670417786,29,-4.28571666876475,-22.857149998347,4.71428333918254,51.857149998347,29.4285666704178,-18.5714333295822,0,66,0,0
"5758",5758,"2022-02-20",13,1,0.0837121302333991,1,1,1,1,1,1,0.12640283520378,12116,2,1,1,69,70,11,62,9,0,NA,0,"m",3,2,NA,NA,NA,NA,0,0,-1.57143332958221,27.2857166687647,-4,-18,5.57143332958221,45.2857166687647,28.857149998347,-14,0,67,0,0
"5759",5759,"2022-02-21",14,NA,0,NA,0,0,0,0,0,-0.116275822479423,12116,2,1,1,70,71,11,63,10,0,NA,0,"m",3,2,NA,NA,NA,NA,1,0,-3.85714999834696,16.7142833312353,-2.14285000165304,23.857149998347,6,40.5714333295822,20.5714333295822,26,0,68,0,1
"5760",5760,"2022-02-22",15,NA,0,NA,0,0,0,0,0,-0.00532031193061731,12116,2,1,1,71,72,11,64,10,0,NA,0,"m",3,2,NA,NA,NA,NA,0,0,-6.28571666876475,17.5714333295822,-3.28571666876475,-8.14285000165304,9.5714333375295,25.7142833312353,23.857149998347,-4.85713333288828,0,69,0,0
"5761",5761,"2022-02-23",16,NA,0,NA,0,0,0,0,0,0.17076058005327,12116,2,1,1,72,73,11,65,10,0,NA,0,"m",3,2,NA,NA,NA,NA,0,0,-1.71428333123525,-28.5714333295822,-1.85714999834696,8.28571666876475,3.57143332958221,36.857149998347,-26.857149998347,10.1428666671117,0,70,0,0
"5762",5762,"2022-02-24",17,NA,0,NA,0,0,0,0,0,-0.126139046400282,12116,2,1,1,73,74,11,66,10,0,NA,0,"m",3,2,NA,NA,NA,NA,1,0,3.85714999834696,-7.71428333123525,-3.57143332958221,37.4285666704178,7.42858332792918,45.142850001653,-11.5714333295822,41,0,71,0,1
"5763",5763,"2022-02-25",18,NA,0,NA,0,0,0,0,0,0.216042434165643,12116,2,1,1,74,75,11,67,10,0,NA,0,"m",3,2,NA,NA,NA,NA,0,0,-13.857149998347,-12,7.71428333123525,59.7142833312353,21.5714333295822,71.7142833312353,1.85714999834696,52,0,72,0,0
"5764",5764,"2022-02-26",19,0,0,0,0,0,0,0,0,0.00820241901849017,12116,2,1,1,75,76,11,68,10,0,NA,0,"m",3,2,NA,NA,NA,NA,0,0,-0.571433329582214,-50.5,-8.57143332958221,-8.57143332958221,9.14286665916443,59.0714333295822,-49.9285666704178,0,0,73,0,0
"5765",5765,"2022-02-27",20,0,0,0,0,0,0,0,0,-0.0544037412314887,12116,2,1,1,76,77,12,69,10,0,NA,0,"m",3,2,NA,NA,NA,NA,0,0,5.57143332958221,-53.3333333333333,1.14285000165304,-8.14285000165304,6.71428333123525,61.4761833349864,-58.9047666629155,-9.28570000330606,0,74,0,0
"5766",5766,"2022-02-28",21,0,0,0,0,0,0,0,0,0.0181618051733627,12116,2,1,1,77,78,12,70,11,0,NA,0,"m",3,2,NA,NA,NA,NA,1,0,-4.71428333123525,-10.6666666666667,11.5714333295822,29.4285666704178,16.2857166608175,40.0952333370845,-5.95238333543142,17.8571333408356,0,75,0,1
"5767",5767,"2022-03-01",22,NA,0,NA,0,0,0,0,0,0.0804257835600236,12116,2,1,1,78,79,12,71,11,0,NA,0,"m",3,2,NA,NA,NA,NA,0,0,-6.42856667041779,24.1666666666667,-4.71428333123525,-9.14285000165304,11.142850001653,33.3095166683197,30.5952333370845,-4.42856667041778,0,76,0,0
"5768",5768,"2022-03-02",23,NA,0,NA,0,0,0,0,0,0.230809134479842,12116,2,1,1,79,80,12,72,11,0,NA,0,"m",3,2,NA,NA,NA,NA,0,0,-1.42856667041779,41.1666666666667,-2.71428333123525,-19.2857166687647,4.14285000165304,60.4523833354314,42.5952333370845,-16.5714333375295,0,77,0,0
"5769",5769,"2022-03-03",24,NA,0,NA,0,0,0,0,0,-0.00940732890010224,12116,2,1,1,80,81,12,73,11,0,NA,0,"m",3,2,NA,NA,NA,NA,1,0,14.142850001653,NA,2.71428333123525,-14.5714333295822,16.8571333328883,NA,NA,-17.2857166608175,0,78,0,1
"5770",5770,"2022-03-04",25,1,0.0746045633064042,1,1,1,0,1,1,0.15823533071993,12116,2,1,1,81,82,12,74,11,0,NA,0,"m",3,2,NA,NA,NA,NA,0,0,1.14285000165304,-6,5.85714999834696,-41.2857166687647,7,47.2857166687647,-7.14285000165304,-47.1428666671117,0,79,0,0
"5771",5771,"2022-03-05",26,NA,0,NA,0,0,0,0,0,-0.156314606741573,12116,2,1,1,82,83,12,75,11,0,NA,0,"m",3,2,NA,NA,NA,NA,0,0,17.2857166687647,8.57143332958221,-2.85714999834696,19.2857166687647,20.1428666671117,27.857149998347,-8.71428333918254,22.1428666671117,0,80,0,0
"5772",5772,"2022-03-06",27,NA,0,NA,0,0,0,0,0,0.298849753518611,12116,2,1,1,83,84,13,76,11,0,NA,0,"m",3,2,NA,NA,NA,NA,0,0,-4.28571666876475,-0.571433329582214,2.28571666876475,-13.857149998347,6.5714333375295,14.4285833279292,3.71428333918254,-16.1428666671117,0,81,0,0
"5773",5773,"2022-03-07",28,NA,0,NA,0,0,0,0,0,-0.26425889054112,12116,2,1,1,84,85,13,77,12,0,NA,0,"m",3,2,NA,NA,NA,NA,1,0,-2.42856667041779,-7.85714999834696,11.5714333295822,27.857149998347,14,35.7142999966939,-5.42858332792918,16.2857166687648,0,82,0,1
"5774",5774,"2022-03-08",29,NA,0,NA,0,0,0,0,0,0.0456223942823109,12116,2,1,1,85,86,13,78,12,0,NA,0,"m",3,2,NA,NA,NA,NA,0,0,-3,28.4285666704178,1.28571666876475,22,4.28571666876475,50.4285666704178,31.4285666704178,20.7142833312352,0,83,0,0
"5775",5775,"2022-03-09",30,1,0.0896960139620385,1,1,1,1,1,1,-0.157781206962351,12116,2,1,1,86,87,13,79,12,0,NA,0,"m",3,2,NA,NA,NA,NA,0,0,-2.14285000165304,8.57143332958221,-1,14.857149998347,3.14285000165304,23.4285833279292,10.7142833312352,15.857149998347,0,84,0,0
"5776",5776,"2022-03-10",31,1,0.0920617673134328,1,1,1,1,1,1,-0.0545587696814354,12116,2,1,1,87,88,13,80,12,0,NA,0,"m",3,2,NA,NA,NA,NA,1,0,-3.42856667041779,-18,-1.85714999834696,21.7142833312353,5.28571666876475,39.7142833312353,-14.5714333295822,23.5714333295822,0,85,0,1
"5777",5777,"2022-03-11",32,1,0.0962802290726449,1,1,1,1,1,1,0.239211647394785,12116,2,1,1,88,89,13,81,12,0,NA,0,"m",3,2,NA,NA,NA,NA,0,0,0.28571666876475,26,-1.42856667041779,27.5714333295822,1.71428333918254,53.5714333295822,25.7142833312352,29,0,86,0,0
"5796",5796,"2021-12-14",1,1,0.139338937593243,1,0,1,0,1,1,0.263967927032423,12120,2,3,0,70,71,11,8,2,2,NA,0,"m",3,2,2007,2,1003.5,NA,0,0,-0.71428333123525,26.4285666704178,-3,-19.7142833312353,3.71428333123525,46.142850001653,27.142850001653,-16.7142833312352,0,65,0,0
"5797",5797,"2021-12-15",2,1,0.0753102733099663,1,0,1,0,1,1,0.411250781603743,12120,2,3,0,71,72,11,7,2,2,NA,0,"m",3,2,2615,2,1307.5,NA,0,0,3,-5.14285000165304,1.57143332958221,-27.7142833312353,4.57143332958221,32.8571333328883,-8.14285000165304,-29.2857166608175,0,66,0,0
"5798",5798,"2021-12-16",3,1,0.0708786923003125,1,0,1,0,1,1,-0.292053799317517,12120,2,3,0,72,73,11,6,1,2,NA,0,"m",3,2,6519,2,3259.5,NA,1,0,-3.14285000165304,-32.4285666704178,-3.71428333123525,-19.857149998347,6.85713333288829,52.2857166687647,-29.2857166687648,-16.1428666671117,0,67,0,1
"5799",5799,"2021-12-17",4,1,0.199364357362517,1,1,1,1,1,1,0.088832528661348,12120,2,3,0,73,74,11,5,1,2,NA,0,"m",3,2,9988,2,4994,NA,0,0,-3.71428333123525,-24.142850001653,-10.2857166687648,-47.4285666704178,14,71.5714166720708,-20.4285666704178,-37.142850001653,0,68,0,0
"5800",5800,"2021-12-18",5,1,0.255191636400742,1,1,1,1,1,1,0.158366176997492,12120,2,3,0,74,75,11,4,1,2,NA,0,"m",3,2,2713,3,904.333333333333,NA,0,0,-9.28571666876475,-10.4285666704178,-9.71428333123525,-20,19,30.4285666704178,-1.14285000165302,-10.2857166687648,0,69,0,0
"5801",5801,"2021-12-19",6,1,0.247507012995253,1,1,1,1,1,1,0.285890971363334,12120,2,3,0,75,76,11,3,1,2,NA,0,"m",3,2,6216,3,2072,NA,0,0,-8.28571666876475,-26.142850001653,0.571433329582214,-10.7142833312352,8.85714999834697,36.8571333328883,-17.8571333328883,-11.2857166608175,0,70,0,0
"5802",5802,"2021-12-20",7,1,0.280709222753986,1,1,1,1,1,1,0.194090271414742,12120,2,3,0,76,77,12,2,1,2,NA,0,"m",3,2,5845,3,1948.33333333333,NA,1,0,-3.28571666876475,13.5714333295822,4.71428333123525,24.2857166687647,8,37.857149998347,16.857149998347,19.5714333375295,0,71,0,1
"5803",5803,"2021-12-21",8,1,0.264564493410851,1,1,1,1,1,1,0.1355325284406,12120,2,3,0,77,78,12,1,1,2,NA,0,"m",3,2,5118,2,2559,NA,0,0,1.28571666876475,31.7142833312353,4.42856667041779,24.857149998347,5.71428333918254,56.5714333295822,30.4285666624705,20.4285833279292,0,72,0,0
"5804",5804,"2021-12-22",9,1,0.0685890159577119,1,0,1,0,1,1,0.49419875567513,12120,2,3,0,78,79,12,2,1,3,NA,0,"m",3,2,1299,1,1299,NA,0,0,6.57143332958221,25.5714333295822,3.85714999834696,12.142850001653,10.4285833279292,37.7142833312353,19,8.28570000330606,0,73,0,0
"5805",5805,"2021-12-23",10,NA,0,NA,0,0,0,0,0,0.267656163187555,12120,2,3,0,79,80,12,3,1,3,NA,0,"m",3,2,8693,2,4346.5,NA,1,0,6.57143332958221,-4.71428333123525,9,62,15.5714333295822,66.7142833312353,-11.2857166608175,53,0,74,0,1
"5806",5806,"2021-12-24",11,1,0.0602301748533512,1,0,1,0,1,1,0.147455974301612,12120,2,3,0,80,81,12,4,1,3,NA,0,"m",3,2,6732,2,3366,NA,0,0,1,44,4.5,59,5.5,103,43,54.5,0,75,0,0
"5807",5807,"2021-12-25",12,1,0.0745460556741323,1,0,1,0,1,1,0.141454717541794,12120,2,3,0,81,82,12,5,1,3,NA,0,"m",3,2,7396,2,3698,NA,0,0,0.142850001653035,-1.57143332958221,-4,-4.71428333123525,4.14285000165304,6.28571666081746,-1.71428333123524,-0.714283331235237,0,76,0,0
"5808",5808,"2021-12-26",13,0.441959874949843,0.053538066273613,0,0,0,0,0.441959874949843,0,0.102480467268452,12120,2,3,0,82,83,12,6,1,3,NA,0,"m",3,2,9329,3,3109.66666666667,NA,0,0,9.71428333123525,6.85714999834696,5,-7.14285000165304,14.7142833312352,14,-2.85713333288828,-12.142850001653,0,77,0,0
"5809",5809,"2021-12-27",14,1,0.0491965081828139,1,0,1,0,1,1,-0.00228708213350398,12120,2,3,0,83,84,13,7,2,3,NA,0,"m",3,2,9270,3,3090,NA,1,0,1.14285000165304,25.4285666704178,-2.66666666666667,14.2857166687648,3.8095166683197,39.7142833391825,24.2857166687648,16.9523833354314,0,78,0,1
"5810",5810,"2021-12-28",15,NA,0,NA,0,0,0,0,0,0.22609058240919,12120,2,3,0,84,85,13,8,2,3,2,0,"m",3,2,12240,4,3060,NA,0,0,1,84.5714333295822,-2.33333333333333,7.85714999834696,3.33333333333333,92.4285833279292,83.5714333295822,10.1904833316803,0,79,0,0
"5811",5811,"2021-12-29",16,0.492156551818649,0.0479888563051614,0,0,0,0,0.492156551818649,0,0.13520028012345,12120,2,3,0,85,86,13,9,2,4,NA,0,"m",3,2,8067,5,1613.4,NA,0,0,-0.428566670417786,4,-2,-2.42856667041779,2.42856667041779,6.42856667041779,4.42856667041778,-0.42856667041778,0,80,0,1
"5812",5812,"2021-12-30",17,1,0.0723695496711935,1,0,1,0,1,1,0.0771866840731071,12120,2,3,0,86,87,13,10,2,4,NA,0,"m",3,2,12040,4,3010,NA,1,0,8.57143332958221,-18.142850001653,NA,-24.5714333295822,NA,42.7142833312353,-26.7142833312352,NA,0,81,0,1
"5813",5813,"2021-12-31",18,0.50727103659209,0.109732633887826,0,0,0,0,0.50727103659209,0,0.02937473988172,12120,2,3,0,87,88,13,11,2,4,NA,0,"m",3,2,9750,5,1950,NA,0,0,-2,-43.4285666704178,-4.28571666876475,-14.857149998347,6.28571666876475,58.2857166687647,-41.4285666704178,-10.5714333295822,0,82,0,1
"5814",5814,"2022-01-01",19,0.787942466965284,0.221028065172318,0,1,0,1,0.787942466965284,0,-0.609466880497643,12120,2,3,0,88,89,13,12,2,4,NA,0,"m",3,2,13470,3,4490,NA,0,0,-0.428566670417786,-78.4285666704178,5.42856667041779,-16.4285666704178,5.85713334083557,94.8571333408356,-78,-21.8571333408356,0,83,0,1
"5832",5832,"2022-02-01",1,1,0.0952421366343024,1,1,1,1,1,1,0.590606806167937,12151,2,1,1,62,63,10,43,7,0,NA,0,"f",3,2,NA,NA,NA,NA,0,0,4.57143332958221,2.57143332958221,0,-24.142850001653,4.57143332958221,26.7142833312352,-2,-24.142850001653,0,60,0,0
"5833",5833,"2022-02-02",2,1,0.0891270513284731,1,1,1,1,1,1,0.121133805752397,12151,2,1,1,63,64,10,44,7,0,NA,1,"f",3,2,NA,NA,NA,NA,0,0,1.28571666876475,69,-1.57143332958221,-0.28571666876475,2.85714999834696,69.2857166687647,67.7142833312352,1.28571666081746,0,61,0,1
"5834",5834,"2022-02-03",3,NA,0,NA,0,0,1,0,0,-0.353673308171684,12151,2,1,1,64,65,10,45,7,0,NA,0,"f",3,2,NA,NA,NA,NA,0,0,4.42856667041779,-1.14285000165304,0.571433329582214,-14.4285666704178,5,15.5714166720708,-5.57141667207082,-15,0,62,0,0
"5835",5835,"2022-02-04",4,1,0.0969435666032231,1,1,1,1,1,1,0.0488660190263421,12151,2,1,1,65,66,10,46,7,0,NA,0,"f",3,2,NA,NA,NA,NA,0,0,2,1.14285000165304,-0.857149998346964,-11.2857166687648,2.85714999834696,12.4285666704178,-0.857149998346955,-10.4285666704178,0,63,0,0
"5836",5836,"2022-02-05",5,1,0.305802494515868,1,1,1,1,1,1,-0.202706678434834,12151,2,1,1,66,67,10,47,7,0,NA,0,"f",3,2,NA,NA,NA,NA,0,0,0.857149998346964,-6.28571666876475,-0.571433329582214,5.71428333123525,1.42858332792918,12,-7.14286666711172,6.28571666081746,0,64,0,0
"5837",5837,"2022-02-06",6,1,0.227150709215138,1,1,1,1,1,1,0.270213316573626,12151,2,1,1,67,68,10,48,7,0,NA,0,"f",3,2,NA,NA,NA,NA,0,0,-3.71428333123525,4.57143332958221,4,-13.142850001653,7.71428333123525,17.7142833312353,8.28571666081746,-17.142850001653,0,65,0,0
"5838",5838,"2022-02-07",7,1,0.266114499034299,1,1,1,1,1,1,-0.276544397324356,12151,2,1,1,68,69,10,49,8,0,NA,0,"f",3,2,NA,NA,NA,NA,1,0,-4.57143332958221,15.4285666704178,-5.57143332958221,-18.5714333295822,10.1428666591644,34,20,-13,0,66,0,1
"5839",5839,"2022-02-08",8,1,0.0905465585756516,1,1,1,1,1,1,0.088888689905891,12151,2,1,1,69,70,11,50,8,0,NA,0,"f",3,2,NA,NA,NA,NA,0,0,-3.57143332958221,27.857149998347,-6.14285000165304,-14.2857166687648,9.71428333123525,42.1428666671117,31.4285833279292,-8.14286666711172,0,67,0,0
"5840",5840,"2022-02-09",9,NA,0,NA,0,0,1,0,0,0.0710532490525522,12151,2,1,1,70,71,11,51,8,0,NA,0,"f",3,2,NA,NA,NA,NA,0,0,-5.57143332958221,-20.857149998347,-6.71428333123525,-10.5714333295822,12.2857166608175,31.4285833279292,-15.2857166687648,-3.85714999834696,0,68,0,0
"5841",5841,"2022-02-10",10,1,0.165798217701943,1,1,1,1,1,1,0.0815430815430816,12151,2,1,1,71,72,11,52,8,0,NA,0,"f",3,2,NA,NA,NA,NA,1,0,-5.57143332958221,-6,6,16.5714333295822,11.5714333295822,22.5714333295822,-0.42856667041778,10.5714333295822,0,69,0,1
"5842",5842,"2022-02-11",11,1,0.0871701237113798,1,1,1,1,1,1,0.00613496932515335,12151,2,1,1,72,73,11,53,8,0,NA,0,"f",3,2,NA,NA,NA,NA,0,0,-4.28571666876475,3.14285000165304,-4.42856667041779,0.142850001653035,8.71428333918254,3.28570000330607,7.42856667041778,4.57141667207082,0,70,0,0
"5843",5843,"2022-02-12",12,NA,0,NA,0,0,1,0,0,-0.109085605950124,12151,2,1,1,73,74,11,54,8,0,NA,0,"f",3,2,NA,NA,NA,NA,0,0,-2.28571666876475,-39.857149998347,0.71428333123525,-3.42856667041779,3,43.2857166687647,-37.5714333295822,-4.14285000165304,0,71,0,0
"5844",5844,"2022-02-13",13,NA,0,NA,0,0,1,0,0,-0.0575639298811361,12151,2,1,1,74,75,11,55,8,0,NA,0,"f",3,2,NA,NA,NA,NA,0,0,-3.71428333123525,-47.857149998347,14.2857166687648,1.71428333123525,18,49.5714333295822,-44.1428666671117,-12.5714333375295,0,72,0,0
